Compound name,Compoundid,Gene Symbol,ncbitaxid,RelationSign
p-coumaric acid,CP00000301,TXK,9606,associate
p-coumaric acid,CP00000301,NAMPT,9606,associate
p-coumaric acid,CP00000301,CDK8,9606,associate
p-coumaric acid,CP00000301,NR1H4,9606,associate
p-coumaric acid,CP00000301,CHRNA3,9606,associate
p-coumaric acid,CP00000301,CYP51A1,9606,associate
p-coumaric acid,CP00000301,PKN2,9606,associate
p-coumaric acid,CP00000301,POLB,9606,associate
p-coumaric acid,CP00000301,EP300,9606,associate
p-coumaric acid,CP00000301,TPSAB1,9606,associate
p-coumaric acid,CP00000301,PIP4K2B,9606,associate
p-coumaric acid,CP00000301,DLG4,9606,associate
p-coumaric acid,CP00000301,CD74,9606,associate
p-coumaric acid,CP00000301,PRF1,9606,associate
p-coumaric acid,CP00000301,KDM4C,9606,associate
p-coumaric acid,CP00000301,HTR7,9606,associate
p-coumaric acid,CP00000301,BMP4,9606,associate
p-coumaric acid,CP00000301,NEK4,9606,associate
p-coumaric acid,CP00000301,GALR1,9606,associate
p-coumaric acid,CP00000301,AKT1,9606,associate
p-coumaric acid,CP00000301,FES,9606,associate
p-coumaric acid,CP00000301,PRKCQ,9606,associate
p-coumaric acid,CP00000301,KCNA5,9606,associate
p-coumaric acid,CP00000301,LDHB,9606,associate
p-coumaric acid,CP00000301,SCARB1,9606,associate
p-coumaric acid,CP00000301,MLYCD,9606,associate
p-coumaric acid,CP00000301,CDC42BPA,9606,associate
p-coumaric acid,CP00000301,S1PR4,9606,associate
p-coumaric acid,CP00000301,FPR1,9606,associate
